Product ID,Variant ID,Title,Product Type,SKU Code,Variant,Inventory ID,Weight,,"Inv
Qty","Sale
Rate",Price,Inc,Stopped,6m Sale Qty,6m Qty Inv,6m Qty,Total Wt 1987173.35kg,Total Amt,6 mth qty,
6739207356501,39995268235349,Unisex Save Soil Short Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_SS_S,S,42092062146645,0.17,kg,0,-1.000,9,0,,-180,180,,0.00,0.00,-180,180
6739207356501,39995268268117,Unisex Save Soil Short Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_SS_M,M,42092062179413,0.17,kg,0,-1.000,9,0,,-180,180,,0.00,0.00,-180,180
6739207356501,39995268300885,Unisex Save Soil Short Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_SS_L,L,42092062212181,0.17,kg,0,-1.000,9,0,,-180,180,80,13.60,0.00,-180,180
6739207356501,39995268333653,Unisex Save Soil Short Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_SS_XL,XL,42092062244949,0.17,kg,0,-1.000,9,0,,-180,180,,0.00,0.00,-180,180
6739207356501,40023586635861,Unisex Save Soil Short Sleeve T-Shirt,Clothing - Unisex T-Shirts,040112_SS_XXL,XXL,42120434090069,0.17,kg,0,-1.000,9,0,,-180,180,,0.00,0.00,-180,180
2518794436693,22101083717717,Unisex Undyed Dhoti Pant - Organic Cotton,Clothing - Unisex Dhoti Pants,0201108S,S,22962654412885,0.4,kg,7,0.017,22,0,,3,4,,0.00,154.00,3.068181818,4
2518794436693,22101083783253,Unisex Undyed Dhoti Pant - Organic Cotton,Clothing - Unisex Dhoti Pants,0201108M,M,22962654445653,0.4,kg,11,0.023,22,0,,4,7,,0.00,242.00,4.090909091,7
2518794436693,22101083816021,Unisex Undyed Dhoti Pant - Organic Cotton,Clothing - Unisex Dhoti Pants,0201108L,L,22962654478421,0.4,kg,0,-1.000,22,10,,-180,190,,0.00,0.00,-180,190
2518794436693,22101083848789,Unisex Undyed Dhoti Pant - Organic Cotton,Clothing - Unisex Dhoti Pants,0201108XL,XL,22962654511189,0.4,kg,2,0.017,22,0,,3,-1,,,44.00,3.068181818,-1
2548157874261,22323481739349,Unisex White Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401175S,S,23262382915669,0.19,kg,8,0.000,18,0,,0,8,,0.00,140.00,0,8
2548157874261,22323476791381,Unisex White Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401175L,L,23262377967701,0.22,kg,9,0.000,18,0,,0,9,,0.00,157.50,0,9
2548157874261,39488277119061,Unisex White Adiyogi Printed Full Sleeve T-Shirt,Clothing - Unisex T-Shirts,0401175M,M,41583290253397,0.21,kg,8,0.000,18,,,,,,,,,
2518871572565,22101287206997,Unisex White Sadhana Track Pants - Organic Cotton,Clothing - Unisex Track Pants,0401051WhiteS,S,22962880413781,0.27,kg,0,-1.000,25,0,,-180,180,,0.00,0.00,-180,180
2518912925781,22101377908821,Vibhuti Energized,Consecrated - Vibhuti,TC0002500000,,22962984353877,0.1,kg,92,0.665,5,60,,120,32,,0.00,460.00,119.6590909,32
2518810787925,22101124055125,Wealthier Millet Diet Book,Books - English,8905795001497,,22962697404501,0.05,kg,10,0.040,5,0,,7,3,,0.00,50.00,7.159090909,3
2548048003157,22323105529941,Women Organic Cotton Embroidered Aum Kurta - Beige,Clothing - Women's Kurtas,0202531S,S,23261742465109,1.1,kg,0,-1.000,25,0,,-180,180,,0.00,0.00,-180,180
2548048003157,22323106381909,Women Organic Cotton Embroidered Aum Kurta - Beige,Clothing - Women's Kurtas,0202531M,M,23261743317077,1.1,kg,0,-1.000,25,,,,,,,,,
2548048003157,22323105497173,Women Organic Cotton Embroidered Aum Kurta - Beige,Clothing - Women's Kurtas,0202531L,L,23261742432341,1.1,kg,0,-1.000,25,0,,-180,180,,0.00,0.00,-180,180
2548047511637,22323103989845,Women Organic Cotton Embroidered Aum Kurta - Coral,Clothing - Women's Kurtas,0202530S,S,23261737615445,1.1,kg,13,0.006,25,0,,1,12,,,318.50,1.022727273,12
2548047511637,22323104055381,Women Organic Cotton Embroidered Aum Kurta - Coral,Clothing - Women's Kurtas,0202530M,M,23261737680981,1.1,kg,3,0.000,25,0,,0,3,,0.00,73.50,0,3
2548047511637,22323104317525,Women Organic Cotton Embroidered Aum Kurta - Coral,Clothing - Women's Kurtas,0202530L,L,23261737943125,1.1,kg,0,-1.000,25,0,,-180,180,,0.00,0.00,-180,180
2518874423381,22101291040853,Women Organic Cotton Embroidered Aum Kurta - Pink,Clothing - Women's Kurtas,0202529S,S,22962884247637,1.1,kg,2,0.011,25,0,,2,0,,0.00,49.00,2.045454545,0
2518874423381,22323098779733,Women Organic Cotton Embroidered Aum Kurta - Pink,Clothing - Women's Kurtas,0202529M,M,23261728931925,1.1,kg,4,0.000,25,,,,,,,,,
2518874423381,22323097829461,Women Organic Cotton Embroidered Aum Kurta - Pink,Clothing - Women's Kurtas,0202529L,L,23261724835925,1.1,kg,10,0.000,25,,,,,,,,,
2548048527445,22323107790933,Women Organic Cotton Knitted Drawstring Pants - Beige,Clothing - Women's Pants,0202533S,S,23261748035669,1.1,kg,1,0.006,25,0,,,,,,,,1
2548048527445,22323107889237,Women Organic Cotton Knitted Drawstring Pants - Beige,Clothing - Women's Pants,0202533M,M,23261748133973,1.1,kg,7,0.000,25,0,,0,7,,0.00,171.50,0,7
2548048527445,22323107725397,Women Organic Cotton Knitted Drawstring Pants - Beige,Clothing - Women's Pants,0202533L,L,23261747970133,1.1,kg,6,0.006,25,0,,1,5,,0.00,147.00,1.022727273,5
7277076021333,42064300671061,"Women's 100% Organic Cotton Kurta with Embroidered ""Aum"" - White",Clothing - Women's Kurtas,0202528 S,S,44186295795797,0,kg,5,0.000,30,0,,0,5,,0.00,150.00,0,5
7277076021333,42064300703829,"Women's 100% Organic Cotton Kurta with Embroidered ""Aum"" - White",Clothing - Women's Kurtas,0202528 L,L,44186295828565,0,kg,4,0.026,30,,,,,,,,,
7277076021333,42064300736597,"Women's 100% Organic Cotton Kurta with Embroidered ""Aum"" - White",Clothing - Women's Kurtas,0202528 XL,XL,44186295861333,0,kg,0,-1.000,30,,,,,,,,,
7277076021333,42064300769365,"Women's 100% Organic Cotton Kurta with Embroidered ""Aum"" - White",Clothing - Women's Kurtas,0202528 M,M,44186295894101,0,kg,5,0.000,30,0,,0,5,,0.00,150.00,0,5
7233195638869,41844595425365,Women's 100% Organic Undyed Cotton Dhoti Pant - Off-White,Women - Dhoti,Organic Ladies Dhoti Pant Undyed-1,S,43956834369621,0.3,kg,0,-1.000,30,0,,-180,180,,0.00,0.00,-180,180
7233195638869,41844595458133,Women's 100% Organic Undyed Cotton Dhoti Pant - Off-White,Women - Dhoti,Organic Ladies Dhoti Pant Undyed-2,M,43956834402389,0.3,kg,0,-1.000,30,0,,-180,180,30,9.00,0.00,-180,180
7233195638869,41844595490901,Women's 100% Organic Undyed Cotton Dhoti Pant - Off-White,Women - Dhoti,CA0108300400,L,43956834435157,0.3,kg,5,0.000,30,0,,0,5,,0.00,150.00,0,5
7277088604245,42064356966485,"Women's 100% Undyed Organic Cotton Kurta With Embroidered ""Aum"" - Undyed",Women - Kurtas & Tops,CA0099500200,S,44186359365717,0,kg,5,0.000,30,0,,,,,,,,5
7277088604245,42064356999253,"Women's 100% Undyed Organic Cotton Kurta With Embroidered ""Aum"" - Undyed",Women - Kurtas & Tops,CA0099500300,M,44186359398485,0,kg,5,0.000,30,0,,0,5,,0.00,150.00,0,5
7277088604245,42064357032021,"Women's 100% Undyed Organic Cotton Kurta With Embroidered ""Aum"" - Undyed",Women - Kurtas & Tops,CA0099500400,L,44186359431253,0,kg,5,0.000,30,0,,0,5,,0.00,150.00,,5
7277088604245,42064357064789,"Women's 100% Undyed Organic Cotton Kurta With Embroidered ""Aum"" - Undyed",Women - Kurtas & Tops,CA0099500500,XL,44186359464021,0,kg,0,-1.000,30,0,,-180,180,,0.00,0.00,-180,180
7140104503381,41413327913045,Womens Organic Cotton Sadhana Pyjama - White,Clothing - Women's Pants,0202536S,S,43517328457813,0.1,kg,8,0.011,36,,,,,,,,,8
7140104503381,41413327945813,Womens Organic Cotton Sadhana Pyjama - White,Clothing - Women's Pants,0202536M,M,43517328490581,0.1,kg,7,0.000,36,0,,0,7,30,3.00,252.00,0,7
7140104503381,41413327978581,Womens Organic Cotton Sadhana Pyjama - White,Clothing - Women's Pants,0202536L,L,43517328523349,0.1,kg,12,0.006,36,,,,,,,,,
7140104503381,41413328011349,Womens Organic Cotton Sadhana Pyjama - White,Clothing - Women's Pants,0202536XL,XL,43517328556117,0.1,kg,0,-1.000,36,,,,,,,,,
6611112656981,39492266360917,Youth and Truth Journal - Grey,Home Decor - Journals,MIS026-Grey,,41587329957973,0.41,kg,1,0.017,12,,,,,,,,,
6611112788053,39492266524757,Youth and Truth Journal - Red,Home Decor - Journals,MIS026-Red,,41587330121813,0.4,kg,0,-1.000,12,,,,,,,,,
2557963337813,22392437768277,ஜென்னல் (JENNAL),Books - Tamil,0508077,,23349778710613,0.45,kg,6,0.000,5,,,,,,,,,
